"","Cod_Mun","Sigla_UF","Nome_Municipio","Pop_2015","Consorcio_Saude","Coluna","Conta","Valor","Obitos","gasto_saude_percapita","percent_obitos"
"4128",430471,"RS","CARAA",7863,"Sim","Despesas Empenhadas","10 - Saúde",2722575.09,34,346.251442197634,0.43240493450337
"4129",430480,"RS","CARLOS BARBOSA",27565,"Sim","Despesas Empenhadas","10 - Saúde",16267311.71,151,590.143722474152,0.547796118265917
"4130",430485,"RS","CARLOS GOMES",1574,"Não","Despesas Empenhadas","10 - Saúde",1951715.5,7,1239.97172808132,0.444726810673443
"4131",430490,"RS","CASCA",9038,"Não","Despesas Empenhadas","10 - Saúde",6319986.96,67,699.268307147599,0.74131445009958
"4132",430495,"RS","CASEIROS",3163,"Não","Despesas Empenhadas","10 - Saúde",2603901.78,24,823.237995573822,0.758773316471704
"4133",430500,"RS","CATUIPE",9402,"Sim","Despesas Empenhadas","10 - Saúde",6561393.25,90,697.872075090406,0.957243139757498
"4134",430510,"RS","CAXIAS DO SUL",474853,"Não","Despesas Empenhadas","10 - Saúde",414724010.08,2689,873.373465219763,0.566280512074263
"4135",430511,"RS","CENTENARIO",3026,"Não","Despesas Empenhadas","10 - Saúde",2263626.48,20,748.05898215466,0.660938532716457
"4136",430512,"RS","CERRITO",6481,"Sim","Despesas Empenhadas","10 - Saúde",2772381.47,61,427.770632618423,0.941212775806203
"4137",430513,"RS","CERRO BRANCO",4668,"Sim","Despesas Empenhadas","10 - Saúde",2924467.54,46,626.492617823479,0.985432733504713
"4138",430515,"RS","CERRO GRANDE",2450,"Sim","Despesas Empenhadas","10 - Saúde",2195252.64,19,896.021485714286,0.775510204081633
"4139",430517,"RS","CERRO GRANDE DO SUL",11263,"Sim","Despesas Empenhadas","10 - Saúde",5586810.64,64,496.032197460712,0.568232264938294
"4140",430520,"RS","CERRO LARGO",13976,"Sim","Despesas Empenhadas","10 - Saúde",6438226.42,90,460.663023755009,0.643961076130509
"4141",430530,"RS","CHAPADA",9613,"Não","Despesas Empenhadas","10 - Saúde",6539081.97,68,680.233222719234,0.707375429106418
"4142",430535,"RS","CHARQUEADAS",38281,"Sim","Despesas Empenhadas","10 - Saúde",16050854.65,234,419.290369896293,0.611269298085212
"4143",430537,"RS","CHARRUA",3505,"Não","Despesas Empenhadas","10 - Saúde",2202260.33,25,628.319637660485,0.713266761768902
"4144",430540,"RS","CHIAPETTA",4061,"Sim","Despesas Empenhadas","10 - Saúde",3044243.63,27,749.629064269884,0.664860871706476
"4145",430543,"RS","CHUI",6368,"Sim","Despesas Empenhadas","10 - Saúde",3295844.7,17,517.563552135678,0.266959798994975
"4146",430544,"RS","CHUVISCA",5264,"Sim","Despesas Empenhadas","10 - Saúde",3006528.88,33,571.149103343465,0.626899696048632
"4147",430545,"RS","CIDREIRA",14301,"Sim","Despesas Empenhadas","10 - Saúde",10647939.01,130,744.55905251381,0.909027340745402
"4148",430550,"RS","CIRIACO",5005,"Não","Despesas Empenhadas","10 - Saúde",3441392.23,44,687.590855144855,0.879120879120879
"4149",430558,"RS","COLINAS",2498,"Sim","Despesas Empenhadas","10 - Saúde",2609116.78,31,1044.48229783827,1.24099279423539
"4150",430560,"RS","COLORADO",3522,"Sim","Despesas Empenhadas","10 - Saúde",3126357.58,26,887.665411697899,0.738216922203294
"4151",430570,"RS","CONDOR",6815,"Sim","Despesas Empenhadas","10 - Saúde",5145161.8,32,754.976052824651,0.469552457813646
"4152",430580,"RS","CONSTANTINA",10094,"Sim","Despesas Empenhadas","10 - Saúde",6268502.96,65,621.012775906479,0.643946899148009
"4153",430583,"RS","COQUEIRO BAIXO",1562,"Sim","Despesas Empenhadas","10 - Saúde",2108813.06,14,1350.0723815621,0.89628681177977
"4154",430585,"RS","COQUEIROS DO SUL",2476,"Não","Despesas Empenhadas","10 - Saúde",2958348.18,29,1194.80944264943,1.17124394184168
"4155",430587,"RS","CORONEL BARROS",2553,"Sim","Despesas Empenhadas","10 - Saúde",3693111.8,26,1446.57728162946,1.01840971406189
"4156",430590,"RS","CORONEL BICACO",7827,"Sim","Despesas Empenhadas","10 - Saúde",3975177.54,51,507.88009965504,0.651590647757762
"4157",430593,"RS","CORONEL PILAR",1740,"Sim","Despesas Empenhadas","10 - Saúde",2318763.72,12,1332.62282758621,0.689655172413793
"4158",430595,"RS","COTIPORA",4009,"Não","Despesas Empenhadas","10 - Saúde",3146860.21,39,784.94891743577,0.972811174856573
"4159",430600,"RS","CRISSIUMAL",14273,"Sim","Despesas Empenhadas","10 - Saúde",7756975.22,130,543.471955440342,0.910810621453093
"4160",430605,"RS","CRISTAL",7750,"Sim","Despesas Empenhadas","10 - Saúde",5433417.32,68,701.086105806452,0.87741935483871
"4161",430607,"RS","CRISTAL DO SUL",2917,"Sim","Despesas Empenhadas","10 - Saúde",3344771.89,24,1146.64788824134,0.82276311278711
"4162",430610,"RS","CRUZ ALTA",63776,"Sim","Despesas Empenhadas","10 - Saúde",34767524.68,531,545.15060022579,0.832601605619669
"4163",430613,"RS","CRUZALTENSE",2096,"Não","Despesas Empenhadas","10 - Saúde",2864296.29,19,1366.55357347328,0.906488549618321
"4164",430620,"RS","CRUZEIRO DO SUL",12169,"Não","Despesas Empenhadas","10 - Saúde",7188375.11,109,590.712064261648,0.895718629303969
"4165",430630,"RS","DAVID CANABARRO",4840,"Não","Despesas Empenhadas","10 - Saúde",3743141.24,32,773.376289256198,0.661157024793388
"4166",430632,"RS","DERRUBADAS",3148,"Sim","Despesas Empenhadas","10 - Saúde",3151631.5,18,1001.15358958069,0.571791613722999
"4167",430635,"RS","DEZESSEIS DE NOVEMBRO",2795,"Não","Despesas Empenhadas","10 - Saúde",2058728.79,26,736.575595706619,0.930232558139535
"4168",430637,"RS","DILERMANDO DE AGUIAR",3136,"Sim","Despesas Empenhadas","10 - Saúde",2182815.04,32,696.050714285714,1.02040816326531
"4169",430640,"RS","DOIS IRMAOS",30175,"Não","Despesas Empenhadas","10 - Saúde",20244290.8,143,670.896132560066,0.473902236951118
"4170",430642,"RS","DOIS IRMAOS DAS MISSOES",2174,"Sim","Despesas Empenhadas","10 - Saúde",2460417.94,10,1131.7469825207,0.459981600735971
"4171",430645,"RS","DOIS LAJEADOS",3417,"Sim","Despesas Empenhadas","10 - Saúde",2690035.47,34,787.250649692713,0.995024875621891
"4172",430650,"RS","DOM FELICIANO",15165,"Sim","Despesas Empenhadas","10 - Saúde",6340460.4,113,418.098278931751,0.745136828222882
"4173",430655,"RS","DOM PEDRO DE ALCANTARA",2619,"Não","Despesas Empenhadas","10 - Saúde",2369994.1,23,904.92329133257,0.87819778541428
"4174",430660,"RS","DOM PEDRITO",39886,"Não","Despesas Empenhadas","10 - Saúde",14913140.8,363,373.894118236975,0.910093767236624
"4175",430670,"RS","DONA FRANCISCA",3374,"Sim","Despesas Empenhadas","10 - Saúde",4074923.98,34,1207.74273266153,1.0077059869591
"4176",430673,"RS","DOUTOR MAURICIO CARDOSO",5200,"Sim","Despesas Empenhadas","10 - Saúde",3715465.42,41,714.512580769231,0.788461538461538
"4177",430675,"RS","DOUTOR RICARDO",2076,"Sim","Despesas Empenhadas","10 - Saúde",2412474.82,19,1162.07842967245,0.915221579961464
"4178",430676,"RS","ELDORADO DO SUL",37794,"Não","Despesas Empenhadas","10 - Saúde",18074986.85,192,478.250168016087,0.508017145578663
"4179",430690,"RS","ENCRUZILHADA DO SUL",25726,"Não","Despesas Empenhadas","10 - Saúde",12665263.81,242,492.313760786753,0.940682577936718
"4180",430693,"RS","ENTRE-IJUIS",9037,"Sim","Despesas Empenhadas","10 - Saúde",4617638.13,82,510.970247869868,0.907380767953967
"4181",430695,"RS","ENTRE RIOS DO SUL",3069,"Não","Despesas Empenhadas","10 - Saúde",4269954.11,23,1391.31772890192,0.749429781687846
"4182",430697,"RS","EREBANGO",3064,"Não","Despesas Empenhadas","10 - Saúde",2510233.52,28,819.26681462141,0.913838120104439
"4183",430700,"RS","ERECHIM",102345,"Não","Despesas Empenhadas","10 - Saúde",40544403.85,637,396.154221994235,0.622404611852069
"4184",430705,"RS","ERNESTINA",3207,"Não","Despesas Empenhadas","10 - Saúde",2807064.69,13,875.293012160898,0.405363267851575
"4185",430710,"RS","HERVAL",6975,"Sim","Despesas Empenhadas","10 - Saúde",3947022.64,58,565.881382078853,0.831541218637993
"4186",430720,"RS","ERVAL GRANDE",5207,"Não","Despesas Empenhadas","10 - Saúde",4481031.58,48,860.578371423084,0.921835990013443
"4187",430730,"RS","ERVAL SECO",7773,"Sim","Despesas Empenhadas","10 - Saúde",3988942.78,65,513.179310433552,0.836227968609289
"4188",430740,"RS","ESMERALDA",3301,"Não","Despesas Empenhadas","10 - Saúde",3587921.74,20,1086.91964253257,0.605877006967586
"4189",430745,"RS","ESPERANCA DO SUL",3245,"Sim","Despesas Empenhadas","10 - Saúde",2647126.91,23,815.755596302003,0.708782742681048
"4190",430750,"RS","ESPUMOSO",15809,"Sim","Despesas Empenhadas","10 - Saúde",6463291.61,138,408.836207856284,0.872920488329433
"4191",430755,"RS","ESTACAO",6169,"Não","Despesas Empenhadas","10 - Saúde",3882970.94,45,629.432799481277,0.729453720213973
"4192",430760,"RS","ESTANCIA VELHA",46444,"Não","Despesas Empenhadas","10 - Saúde",26715197.31,243,575.21310201533,0.523210748428215
"4193",430770,"RS","ESTEIO",83984,"Sim","Despesas Empenhadas","10 - Saúde",38087517.81,529,453.509213778815,0.629881882263288
"4194",430780,"RS","ESTRELA",32748,"Sim","Despesas Empenhadas","10 - Saúde",16140832.97,251,492.879961219006,0.766459020398192
"4195",430781,"RS","ESTRELA VELHA",3743,"Sim","Despesas Empenhadas","10 - Saúde",3203243.43,23,855.795733368955,0.614480363344911
"4196",430783,"RS","EUGENIO DE CASTRO",2744,"Sim","Despesas Empenhadas","10 - Saúde",2348910,19,856.016763848397,0.692419825072886
"4197",430786,"RS","FAGUNDES VARELA",2708,"Sim","Despesas Empenhadas","10 - Saúde",2034041.59,17,751.123186853767,0.627769571639586
"4198",430790,"RS","FARROUPILHA",68562,"Não","Despesas Empenhadas","10 - Saúde",40903440.74,391,596.59054199119,0.57028674776115
"4199",430800,"RS","FAXINAL DO SOTURNO",6869,"Sim","Despesas Empenhadas","10 - Saúde",4036033.59,53,587.572221575193,0.771582471975542
"4200",430807,"RS","FAZENDA VILANOVA",4099,"Sim","Despesas Empenhadas","10 - Saúde",3281573.27,31,800.578987557941,0.756282020004879
"4201",430810,"RS","FELIZ",13140,"Não","Despesas Empenhadas","10 - Saúde",9596820.92,88,730.351668188737,0.669710806697108
"4202",430820,"RS","FLORES DA CUNHA",29196,"Não","Despesas Empenhadas","10 - Saúde",15274897.99,158,523.184613988218,0.541170023290862
"4203",430825,"RS","FLORIANO PEIXOTO",1988,"Sim","Despesas Empenhadas","10 - Saúde",2182801.55,18,1097.98870724346,0.905432595573441
"4204",430830,"RS","FONTOURA XAVIER",10888,"Não","Despesas Empenhadas","10 - Saúde",4160230.44,74,382.093170462895,0.67964731814842
"4205",430840,"RS","FORMIGUEIRO",7096,"Sim","Despesas Empenhadas","10 - Saúde",4593910.35,67,647.394355975197,0.944193912063134
"4206",430843,"RS","FORQUETINHA",2528,"Sim","Despesas Empenhadas","10 - Saúde",1863467.02,35,737.130941455696,1.38449367088608
"4207",430845,"RS","FORTALEZA DOS VALOS",4619,"Sim","Despesas Empenhadas","10 - Saúde",4435689.15,13,960.313736739554,0.281446200476294
"4208",430850,"RS","FREDERICO WESTPHALEN",30558,"Sim","Despesas Empenhadas","10 - Saúde",13358523.28,185,437.153062373192,0.605406112965508
"4209",430860,"RS","GARIBALDI",33131,"Sim","Despesas Empenhadas","10 - Saúde",18115767.26,177,546.792045516284,0.534242854124536
"4210",430865,"RS","GARRUCHOS",3219,"Sim","Despesas Empenhadas","10 - Saúde",2919026.43,11,906.811565703635,0.341721031376204
"4211",430870,"RS","GAURAMA",5918,"Sim","Despesas Empenhadas","10 - Saúde",3629298.29,49,613.264327475498,0.827982426495438
"4212",430885,"RS","GENTIL",1711,"Não","Despesas Empenhadas","10 - Saúde",2136453.32,15,1248.65769725307,0.876680303915839
"4213",430890,"RS","GETULIO VARGAS",16647,"Não","Despesas Empenhadas","10 - Saúde",7651880.94,134,459.655249594522,0.804949840812158
"4214",430900,"RS","GIRUA",17198,"Sim","Despesas Empenhadas","10 - Saúde",17035604.69,135,990.557314222584,0.784974997092685
"4215",430905,"RS","GLORINHA",7518,"Sim","Despesas Empenhadas","10 - Saúde",4985073.51,59,663.085063846768,0.784783187017824
"4216",430910,"RS","GRAMADO",34605,"Não","Despesas Empenhadas","10 - Saúde",29988147.8,229,866.584245051293,0.66175408178009
"4217",430912,"RS","GRAMADO DOS LOUREIROS",2270,"Sim","Despesas Empenhadas","10 - Saúde",2269444.76,12,999.755400881057,0.52863436123348
"4218",430915,"RS","GRAMADO XAVIER",4212,"Sim","Despesas Empenhadas","10 - Saúde",2402064.98,16,570.290830959164,0.379867046533713
"4219",430920,"RS","GRAVATAI",272257,"Não","Despesas Empenhadas","10 - Saúde",157158913.47,1707,577.244711687854,0.626981124452264
"4220",430925,"RS","GUABIJU",1612,"Não","Despesas Empenhadas","10 - Saúde",2785995.7,12,1728.28517369727,0.744416873449132
"4221",430930,"RS","GUAIBA",99029,"Sim","Despesas Empenhadas","10 - Saúde",37165677.32,737,375.300945379636,0.744226438719971
"4222",430940,"RS","GUAPORE",24509,"Não","Despesas Empenhadas","10 - Saúde",15852592.47,155,646.806988045208,0.632420743400384
"4223",430950,"RS","GUARANI DAS MISSOES",8150,"Sim","Despesas Empenhadas","10 - Saúde",4091592.18,73,502.035850306749,0.895705521472393
"4224",430955,"RS","HARMONIA",4595,"Sim","Despesas Empenhadas","10 - Saúde",3298024.6,30,717.742023939064,0.652883569096844
"4225",430957,"RS","HERVEIRAS",3063,"Sim","Despesas Empenhadas","10 - Saúde",2303540.91,16,752.053839373164,0.522363695723147
"4226",430960,"RS","HORIZONTINA",19232,"Sim","Despesas Empenhadas","10 - Saúde",12039766.83,138,626.0278093802,0.717554076539101
"4227",430965,"RS","HULHA NEGRA",6478,"Não","Despesas Empenhadas","10 - Saúde",3925996.7,34,606.050740969435,0.524853349799321
"4228",430970,"RS","HUMAITA",5008,"Não","Despesas Empenhadas","10 - Saúde",2937316.08,39,586.524776357827,0.778753993610224
"4229",430975,"RS","IBARAMA",4518,"Sim","Despesas Empenhadas","10 - Saúde",2978792.37,26,659.316593625498,0.575475874280655
"4230",430980,"RS","IBIACA",4848,"Sim","Despesas Empenhadas","10 - Saúde",4060336.88,50,837.528234323432,1.03135313531353
"4231",430990,"RS","IBIRAIARAS",7441,"Sim","Despesas Empenhadas","10 - Saúde",3823711.49,53,513.870647762398,0.712269856202123
"4232",430995,"RS","IBIRAPUITA",4162,"Sim","Despesas Empenhadas","10 - Saúde",3079625.11,33,739.938757808746,0.792888034598751
"4233",431000,"RS","IBIRUBA",20242,"Sim","Despesas Empenhadas","10 - Saúde",12378045.76,139,611.503100484142,0.686691038434937
"4234",431010,"RS","IGREJINHA",34341,"Sim","Despesas Empenhadas","10 - Saúde",10526451.29,208,306.527220814769,0.605689991555284
"4235",431020,"RS","IJUI",82833,"Sim","Despesas Empenhadas","10 - Saúde",51938153.04,516,627.022479446597,0.622940132555865
"4236",431030,"RS","ILOPOLIS",4208,"Sim","Despesas Empenhadas","10 - Saúde",2868731.04,25,681.732661596958,0.594106463878327
"4237",431033,"RS","IMBE",19993,"Não","Despesas Empenhadas","10 - Saúde",16162979.5,188,808.431926174161,0.940329115190317
"4238",431036,"RS","IMIGRANTE",3146,"Sim","Despesas Empenhadas","10 - Saúde",3444964.57,34,1095.03006039415,1.08073744437381
"4239",431040,"RS","INDEPENDENCIA",6653,"Sim","Despesas Empenhadas","10 - Saúde",4228726.17,59,635.611929956411,0.886817976852548
"4240",431041,"RS","INHACORA",2318,"Sim","Despesas Empenhadas","10 - Saúde",1834938.76,10,791.604296807593,0.431406384814495
"4241",431043,"RS","IPE",6412,"Não","Despesas Empenhadas","10 - Saúde",3389808.47,42,528.66632407985,0.655021834061135
"4242",431046,"RS","IPIRANGA DO SUL",1982,"Não","Despesas Empenhadas","10 - Saúde",2701789.89,21,1363.16341574168,1.05953582240161
"4243",431050,"RS","IRAI",8020,"Sim","Despesas Empenhadas","10 - Saúde",3393431.59,68,423.121145885287,0.84788029925187
"4244",431053,"RS","ITAARA",5329,"Sim","Despesas Empenhadas","10 - Saúde",2367587.49,36,444.283634828298,0.675548883467818
"4245",431055,"RS","ITACURUBI",3551,"Sim","Despesas Empenhadas","10 - Saúde",2788372.63,24,785.235885666009,0.675865953252605
"4246",431057,"RS","ITAPUCA",2325,"Sim","Despesas Empenhadas","10 - Saúde",2087606,11,897.895053763441,0.473118279569892
"4247",431060,"RS","ITAQUI",39088,"Não","Despesas Empenhadas","10 - Saúde",7602146.2,296,194.487980966025,0.757265656979124
"4248",431065,"RS","ITATI",2602,"Sim","Despesas Empenhadas","10 - Saúde",2773636.69,16,1065.96337048424,0.614911606456572
"4249",431070,"RS","ITATIBA DO SUL",3995,"Sim","Despesas Empenhadas","10 - Saúde",3455964.96,30,865.072580725907,0.750938673341677
"4250",431075,"RS","IVORA",2133,"Sim","Despesas Empenhadas","10 - Saúde",2217594.85,18,1039.66003281763,0.843881856540084
"4251",431080,"RS","IVOTI",22012,"Não","Despesas Empenhadas","10 - Saúde",10651452.96,143,483.893011084863,0.649645647828457
"4252",431087,"RS","JACUIZINHO",2645,"Sim","Despesas Empenhadas","10 - Saúde",2425380.85,19,916.968185255198,0.718336483931947
"4253",431090,"RS","JACUTINGA",3713,"Sim","Despesas Empenhadas","10 - Saúde",2478575.29,25,667.539803393482,0.67330999192028
"4254",431100,"RS","JAGUARAO",28310,"Não","Despesas Empenhadas","10 - Saúde",11097637.22,255,392.004140586365,0.900741787354292
"4255",431110,"RS","JAGUARI",11590,"Sim","Despesas Empenhadas","10 - Saúde",6592497.39,105,568.809093183779,0.90595340811044
"4256",431113,"RS","JARI",3655,"Sim","Despesas Empenhadas","10 - Saúde",2607978.78,23,713.537285909713,0.629274965800274
"4257",431115,"RS","JOIA",8656,"Sim","Despesas Empenhadas","10 - Saúde",5382646.27,48,621.839911044362,0.55452865064695
"4258",431120,"RS","JULIO DE CASTILHOS",20052,"Sim","Despesas Empenhadas","10 - Saúde",11490047.67,155,573.012550867744,0.772990225413924
"4259",431123,"RS","LAGOA BONITA DO SUL",2825,"Sim","Despesas Empenhadas","10 - Saúde",2127633.22,23,753.144502654867,0.814159292035398
"4260",431125,"RS","LAGOAO",6492,"Não","Despesas Empenhadas","10 - Saúde",3104772.46,42,478.245911891559,0.646950092421442
"4261",431127,"RS","LAGOA DOS TRES CANTOS",1649,"Sim","Despesas Empenhadas","10 - Saúde",2667069.81,14,1617.38617950273,0.848999393571862
"4262",431130,"RS","LAGOA VERMELHA",28431,"Sim","Despesas Empenhadas","10 - Saúde",12195143.38,212,428.938249797756,0.745664943195807
"4263",431140,"RS","LAJEADO",78486,"Sim","Despesas Empenhadas","10 - Saúde",84562009.97,482,1077.41520742553,0.614122263843233
"4264",431142,"RS","LAJEADO DO BUGRE",2588,"Sim","Despesas Empenhadas","10 - Saúde",1995327.91,21,770.992237248841,0.811437403400309
"4265",431150,"RS","LAVRAS DO SUL",7833,"Sim","Despesas Empenhadas","10 - Saúde",5026208.79,65,641.670980467254,0.82982254564024
"4266",431162,"RS","LINDOLFO COLLOR",5671,"Não","Despesas Empenhadas","10 - Saúde",3391742.49,32,598.08543290425,0.564274378416505
"4267",431164,"RS","LINHA NOVA",1703,"Não","Despesas Empenhadas","10 - Saúde",1806118.6,9,1060.55114503817,0.528479154433353
"4268",431170,"RS","MACHADINHO",5649,"Não","Despesas Empenhadas","10 - Saúde",4604317.95,43,815.067790759426,0.761196671977341
"4269",431173,"RS","MAMPITUBA",3083,"Não","Despesas Empenhadas","10 - Saúde",2411319.57,20,782.134145313007,0.648718780408693
"4270",431175,"RS","MANOEL VIANA",7359,"Não","Despesas Empenhadas","10 - Saúde",4562733.58,46,620.020869683381,0.625084930017665
"4271",431177,"RS","MAQUINE",7040,"Sim","Despesas Empenhadas","10 - Saúde",2861603.75,70,406.477805397727,0.994318181818182
"4272",431179,"RS","MARATA",2659,"Sim","Despesas Empenhadas","10 - Saúde",2823629.34,22,1061.91400526514,0.827378713802181
"4273",431180,"RS","MARAU",40174,"Não","Despesas Empenhadas","10 - Saúde",22953093.94,214,571.342010753223,0.532682829690845
"4274",431190,"RS","MARCELINO RAMOS",5027,"Não","Despesas Empenhadas","10 - Saúde",3618722.8,34,719.857330415755,0.676347722299582
"4275",431200,"RS","MARIANO MORO",2211,"Não","Despesas Empenhadas","10 - Saúde",2973143.9,18,1344.70551786522,0.814111261872456
"4276",431205,"RS","MARQUES DE SOUZA",4167,"Não","Despesas Empenhadas","10 - Saúde",5100116.83,57,1223.93012479002,1.3678905687545
"4277",431210,"RS","MATA",5159,"Sim","Despesas Empenhadas","10 - Saúde",2774398.85,53,537.77841635976,1.02733087807715
"4278",431213,"RS","MATO CASTELHANO",2567,"Não","Despesas Empenhadas","10 - Saúde",2950750.33,21,1149.49370081808,0.818075574600701
"4279",431215,"RS","MATO LEITAO",4201,"Sim","Despesas Empenhadas","10 - Saúde",3355476.02,38,798.732687455368,0.904546536538919
"4280",431217,"RS","MATO QUEIMADO",1798,"Sim","Despesas Empenhadas","10 - Saúde",2308178.65,15,1283.74785873192,0.834260289210234
"4281",431220,"RS","MAXIMILIANO DE ALMEIDA",4867,"Sim","Despesas Empenhadas","10 - Saúde",3179084.47,40,653.191795767413,0.821861516334498
"4282",431225,"RS","MINAS DO LEAO",8011,"Sim","Despesas Empenhadas","10 - Saúde",4030500.73,65,503.120800149794,0.81138434652353
"4283",431230,"RS","MIRAGUAI",4982,"Sim","Despesas Empenhadas","10 - Saúde",3352579.04,28,672.938386190285,0.562023283821758
"4284",431235,"RS","MONTAURI",1556,"Não","Despesas Empenhadas","10 - Saúde",2266728.28,8,1456.76624678663,0.51413881748072
"4285",431237,"RS","MONTE ALEGRE DOS CAMPOS",3236,"Sim","Despesas Empenhadas","10 - Saúde",3431955.68,22,1060.55490729295,0.679851668726823
"4286",431238,"RS","MONTE BELO DO SUL",2704,"Não","Despesas Empenhadas","10 - Saúde",2932971.86,20,1084.67894230769,0.739644970414201
"4287",431240,"RS","MONTENEGRO",63216,"Sim","Despesas Empenhadas","10 - Saúde",42225371.57,475,667.953865635282,0.7513920526449
"4288",431242,"RS","MORMACO",2948,"Sim","Despesas Empenhadas","10 - Saúde",2504693.55,14,849.624677747625,0.474898236092266
"4289",431244,"RS","MORRINHOS DO SUL",3193,"Sim","Despesas Empenhadas","10 - Saúde",2224233.16,26,696.596667710617,0.814281240212966
"4290",431245,"RS","MORRO REDONDO",6529,"Não","Despesas Empenhadas","10 - Saúde",3543642.14,63,542.754195129423,0.964925716036147
"4291",431247,"RS","MORRO REUTER",6100,"Não","Despesas Empenhadas","10 - Saúde",4462359,34,731.534262295082,0.557377049180328
"4292",431250,"RS","MOSTARDAS",12720,"Sim","Despesas Empenhadas","10 - Saúde",7475292.91,83,587.680260220126,0.65251572327044
"4293",431260,"RS","MUCUM",4989,"Sim","Despesas Empenhadas","10 - Saúde",3764531.39,52,754.566323912608,1.04229304469834
"4294",431261,"RS","MUITOS CAPOES",3137,"Sim","Despesas Empenhadas","10 - Saúde",3781147.2,18,1205.33860376156,0.573796620975454
"4295",431262,"RS","MULITERNO",1894,"Não","Despesas Empenhadas","10 - Saúde",2995915.01,11,1581.79250791975,0.58078141499472
"4296",431265,"RS","NAO-ME-TOQUE",16997,"Sim","Despesas Empenhadas","10 - Saúde",8518940.86,130,501.202615755722,0.7648408542684
"4297",431267,"RS","NICOLAU VERGUEIRO",1757,"Não","Despesas Empenhadas","10 - Saúde",2545962.48,14,1449.03954467843,0.796812749003984
"4298",431270,"RS","NONOAI",12295,"Sim","Despesas Empenhadas","10 - Saúde",5427762.23,91,441.460937779585,0.740138267588451
"4299",431275,"RS","NOVA ALVORADA",3431,"Não","Despesas Empenhadas","10 - Saúde",3384666.67,12,986.495677645001,0.349752258816672
"4300",431280,"RS","NOVA ARACA",4385,"Não","Despesas Empenhadas","10 - Saúde",3495212.41,21,797.083787913341,0.478905359179019
"4301",431290,"RS","NOVA BASSANO",9478,"Não","Despesas Empenhadas","10 - Saúde",6642244.55,62,700.806557290568,0.654146444397552
"4302",431295,"RS","NOVA BOA VISTA",1953,"Sim","Despesas Empenhadas","10 - Saúde",2313304.61,13,1184.48776753712,0.665642601126472
"4303",431300,"RS","NOVA BRESCIA",3329,"Sim","Despesas Empenhadas","10 - Saúde",3442957.24,34,1034.23167317513,1.02132772604386
"4304",431301,"RS","NOVA CANDELARIA",2814,"Sim","Despesas Empenhadas","10 - Saúde",2899717.43,21,1030.46106254442,0.746268656716418
"4305",431303,"RS","NOVA ESPERANCA DO SUL",5048,"Sim","Despesas Empenhadas","10 - Saúde",3369262.34,34,667.444996038035,0.673534072900159
"4306",431306,"RS","NOVA HARTZ",20035,"Não","Despesas Empenhadas","10 - Saúde",9269924.45,91,462.686521088096,0.454205141003244
"4307",431308,"RS","NOVA PADUA",2557,"Não","Despesas Empenhadas","10 - Saúde",2194247.4,10,858.133515838874,0.391083300743058
"4308",431310,"RS","NOVA PALMA",6588,"Sim","Despesas Empenhadas","10 - Saúde",4570814.65,53,693.809145415908,0.804493017607772
"4309",431320,"RS","NOVA PETROPOLIS",20416,"Não","Despesas Empenhadas","10 - Saúde",15242604.12,149,746.600907131661,0.729819749216301
"4310",431330,"RS","NOVA PRATA",25057,"Não","Despesas Empenhadas","10 - Saúde",19462332.15,157,776.722359021431,0.626571417168855
"4311",431333,"RS","NOVA RAMADA",2440,"Sim","Despesas Empenhadas","10 - Saúde",2618239.75,20,1073.04907786885,0.819672131147541
"4312",431335,"RS","NOVA ROMA DO SUL",3564,"Sim","Despesas Empenhadas","10 - Saúde",3450716.51,25,968.214508978676,0.701459034792368
"4313",431337,"RS","NOVA SANTA RITA",25700,"Sim","Despesas Empenhadas","10 - Saúde",13689603.42,154,532.669393774319,0.599221789883268
"4314",431339,"RS","NOVO CABRAIS",4087,"Sim","Despesas Empenhadas","10 - Saúde",3149548.1,33,770.625911426474,0.807438218742354
"4315",431340,"RS","NOVO HAMBURGO",248694,"Não","Despesas Empenhadas","10 - Saúde",219106932.55,1709,881.030232132661,0.687189879932769
"4316",431342,"RS","NOVO MACHADO",3828,"Sim","Despesas Empenhadas","10 - Saúde",4175502.34,37,1090.77908568443,0.966562173458725
"4317",431344,"RS","NOVO TIRADENTES",2320,"Sim","Despesas Empenhadas","10 - Saúde",2104225.3,19,906.993663793103,0.818965517241379
"4318",431349,"RS","NOVO BARREIRO",4160,"Sim","Despesas Empenhadas","10 - Saúde",2738270.06,25,658.237995192308,0.600961538461539
"4319",431350,"RS","OSORIO",43897,"Sim","Despesas Empenhadas","10 - Saúde",24153076.33,357,550.221571633597,0.813267421463881
"4320",431360,"RS","PAIM FILHO",4221,"Sim","Despesas Empenhadas","10 - Saúde",2829838.29,30,670.418926794598,0.710732054015636
"4321",431365,"RS","PALMARES DO SUL",11413,"Sim","Despesas Empenhadas","10 - Saúde",7073342.84,89,619.761924121616,0.779812494523789
"4322",431370,"RS","PALMEIRA DAS MISSOES",34974,"Sim","Despesas Empenhadas","10 - Saúde",20014515.38,217,572.268410247612,0.620460913821696
"4323",431380,"RS","PALMITINHO",7170,"Sim","Despesas Empenhadas","10 - Saúde",4095240.07,52,571.163189679219,0.725244072524407
